269	698	458	749
270	775	494	817
271	648	429	750
272	640	437	747
273	460	344	708
274	372	420	689
275	291	426	658
276	312	437	703
277	412	459	747
278	494	433	735
279	739	458	886
280	703	469	690
281	733	504	742
282	539	492	706
283	538	498	749
284	566	526	725
285	516	461	718
286	423	482	748
287	381	441	724
288	384	466	725
289	450	446	729
290	599	506	690
291	709	493	715
292	758	474	855
293	708	492	783
294	594	472	713
295	479	448	715
296	317	491	662
297	324	513	687
298	323	474	662
299	351	481	699
300	461	463	672
301	827	322	783
302	724	360	815
303	855	373	761
304	712	352	764
305	603	408	674
306	376	443	619
307	213	423	725
308	295	549	689
309	325	508	731
310	401	427	775
311	523	414	667
312	803	433	799
313	939	533	756
314	731	552	666
315	716	503	706
316	592	454	734
317	423	409	683
318	343	491	790
319	260	533	693
320	298	484	739
321	329	410	687
322	603	302	708
323	687	279	867
324	903	355	739
325	747	338	783
326	803	343	780
327	215	189	724
328	66	422	791
329	173	438	703
330	399	470	691
331	675	363	807
332	930	360	842
333	928	304	826
334	450	399	723
335	213	492	731
336	238	523	753
337	306	496	700
338	722	440	774
339	867	564	723
340	765	495	734
341	559	580	703
342	524	581	670
343	413	597	650
344	306	494	603
345	474	608	671
346	514	549	760
347	544	574	669
348	616	547	859
349	668	561	799
350	380	402	808
351	1	411	787
352	324	267	646
353	991	401	951
354	856	472	807
355	196	333	902
356	0	207	843
357	830	333	969
358	1022	428	969
359	585	382	705
360	0	232	500
361	568	274	796
362	1020	299	967
363	728	383	687
364	0	155	629
365	420	294	676
366	1023	421	861
367	874	478	646
368	0	405	751
369	306	255	837
370	998	364	828
371	896	446	707
372	0	406	896
373	308	290	754
374	1022	337	885
375	802	404	570
376	0	405	733
377	298	237	829
378	1022	346	899
379	879	399	618
380	8	358	755
381	8	227	754
382	1016	280	800
383	1015	411	590
384	274	397	831
385	0	330	698
386	798	267	799
387	1023	355	713
388	544	295	683
389	0	358	657
390	550	191	797
391	1022	289	822
392	719	378	540
393	0	422	751
394	84	246	795
395	1021	247	867
396	1019	337	643
397	261	274	762
398	0	392	665
399	481	223	802
400	1022	359	813
401	783	424	537
402	14	515	822
403	0	345	736
404	1022	335	848
405	1022	362	639
406	374	300	929
407	0	434	746
408	376	215	844
409	1022	269	895
410	793	322	639
411	65	481	711
412	4	483	654
413	878	237	801
414	1022	335	663
415	612	314	719
416	0	503	721
417	198	322	727
418	1022	283	821
419	873	364	571
420	218	443	739
421	0	441	530
422	721	123	643
423	1022	268	641
424	627	306	668
425	0	529	685
426	108	417	715
427	1022	252	703
428	970	354	578
429	400	396	758
430	101	536	693
431	129	455	625
432	793	305	785
433	796	390	642
434	626	447	716
435	597	505	725
436	476	532	717
437	533	542	707
438	453	536	746
439	347	579	739
440	391	542	767
441	528	526	719
442	599	538	755
443	594	487	748
444	633	455	784
445	616	456	795
446	529	486	720
447	423	498	682
448	397	498	747
449	373	510	707
450	401	510	749
451	446	496	732
452	478	527	706
453	660	384	777
454	693	458	724
455	675	491	730
456	588	440	764
457	522	468	711
458	389	478	748
459	409	509	711
460	407	506	718
461	454	509	699
462	495	513	720
463	501	497	748
464	574	480	722
465	685	480	700
466	643	420	785
467	574	441	766
468	532	456	727
469	447	496	687
470	434	500	696
471	425	539	709
472	459	563	699
473	481	544	718
474	535	549	746
475	496	553	739
476	498	556	712
477	507	534	721
478	505	527	724
479	493	531	726
480	490	543	718
481	512	528	721
