7	721
164	737	222	604
165	589	221	589
166	524	506	487
167	522	538	489
168	543	510	501
169	698	229	988
170	639	231	651
171	695	432	860
172	555	358	856
173	578	449	753
174	522	481	665
175	503	589	524
176	550	603	598
177	541	632	604
178	525	597	592
179	523	575	538
180	555	553	488
181	546	420	428
182	546	237	664
183	586	154	471
184	619	101	434
185	575	200	496
186	569	252	495
187	542	357	509
188	559	303	489
189	553	297	482
190	580	162	468
191	574	191	484
192	566	256	499
193	716	349	645
194	699	351	745
195	590	407	726
196	604	418	587
197	535	503	609
198	553	582	575
199	513	635	597
200	541	638	611
201	518	623	602
202	529	580	571
203	516	540	551
204	548	466	519
205	641	179	403
206	572	191	345
207	506	300	527
208	624	104	491
209	527	406	513
210	567	273	491
211	535	355	503
212	575	230	481
213	553	251	481
214	583	162	478
215	571	238	497
216	545	370	506
217	815	199	755
218	524	388	585
219	563	470	512
220	476	303	688
221	563	350	811
222	573	395	729
223	564	501	597
224	532	563	631
225	541	599	631
226	535	607	667
227	531	603	679
228	525	583	706
229	530	591	684
230	518	588	620
231	494	551	605
232	661	425	643
233	534	495	496
234	730	270	445
235	764	1	322
236	557	210	590
237	577	283	481
238	598	208	453
239	554	346	486
240	553	346	490
241	557	290	499
242	583	184	480
243	571	174	483
244	572	239	492
245	544	369	509
246	727	335	673
247	613	417	702
248	578	422	727
249	541	444	748
250	469	468	735
251	499	461	713
252	518	533	630
253	491	523	641
254	551	513	665
255	551	571	647
256	466	613	718
257	526	591	667
258	545	567	609
259	484	628	578
260	561	655	518
261	644	481	436
262	568	315	495
263	930	0	357
264	639	138	492
265	708	82	510
266	527	386	539
267	572	312	538
268	567	405	502
269	598	244	470
270	578	209	423
271	575	188	442
272	583	277	488
273	579	293	515
274	543	415	527
275	846	326	612
276	530	381	607
277	585	457	677
278	613	494	717
279	552	480	699
280	568	482	758
281	605	458	825
282	587	445	799
283	583	461	770
284	547	469	709
285	562	521	669
286	534	530	627
287	580	570	597
288	551	651	569
289	557	652	633
290	553	630	675
291	544	618	644
292	517	575	617
293	523	559	551
294	532	519	479
295	565	382	464
296	585	401	614
297	514	243	560
298	597	166	463
299	572	203	459
300	575	280	486
301	533	414	517
302	557	311	497
303	557	250	481
304	582	146	474
305	582	175	491
306	556	299	499
307	555	333	500
308	543	402	507
309	573	432	691
310	680	365	790
311	600	360	751
312	601	435	754
313	535	498	660
314	508	469	704
315	605	560	601
316	556	604	603
317	546	623	658
318	522	632	699
319	524	617	694
320	538	615	680
321	549	586	710
322	539	589	712
323	546	578	702
324	567	588	679
325	534	583	670
326	521	574	584
327	491	599	600
328	524	495	463
329	580	451	482
330	432	514	754
331	647	48	419
332	644	0	392
333	563	217	490
334	557	316	486
335	552	318	498
336	567	234	491
337	563	251	484
338	573	207	500
339	571	211	493
340	563	275	481
341	542	393	503
342	688	285	461
343	562	435	702
344	683	430	800
345	652	414	700
346	660	462	591
347	486	511	710
348	563	484	681
349	571	583	623
350	553	643	607
351	542	657	641
352	542	647	654
353	532	635	666
354	552	624	604
355	562	591	596
356	499	570	544
357	545	505	439
358	615	289	411
359	610	314	534
360	517	272	576
361	578	254	476
362	564	260	470
363	570	278	500
364	545	353	498
365	562	275	495
366	568	225	478
367	558	305	500
368	555	331	504
369	667	297	632
370	447	408	643
371	612	253	678
372	502	332	515
373	546	338	578
374	630	364	651
375	616	376	712
376	574	447	637
377	546	474	733
378	526	443	708
379	522	430	723
380	552	426	718
381	572	424	700
382	568	426	694
383	558	427	702
384	546	442	704
385	547	467	713
386	561	478	723
387	562	438	712
388	544	436	706
389	551	447	704
390	550	447	704
391	553	445	710
392	537	454	716
393	535	455	714
394	542	465	718
395	549	466	719
396	539	447	707
397	540	444	710
398	546	455	712
399	541	446	713
400	541	451	713
401	539	451	711
