18	536	540	724
19	539	541	718
20	543	542	722
21	544	539	721
22	539	536	717
23	531	539	740
24	451	566	764
25	511	556	706
26	540	545	719
27	583	478	892
28	586	474	762
29	588	523	703
30	627	532	667
31	601	574	531
32	522	547	490
33	466	475	547
34	470	430	847
35	584	525	1012
36	447	454	932
37	284	403	764
38	442	460	675
39	515	500	556
40	563	536	487
41	441	459	611
42	390	318	791
43	571	246	875
44	713	331	1016
45	555	442	976
46	566	433	701
47	557	483	646
48	563	507	559
49	505	529	505
50	397	457	397
51	217	405	397
52	326	475	716
53	447	498	862
54	552	519	761
55	532	538	706
56	503	500	632
57	673	584	484
58	656	588	377
59	652	606	393
60	584	651	219
61	567	667	295
62	620	664	317
63	595	614	205
64	633	579	214
65	561	508	178
66	478	510	338
67	411	445	509
68	544	396	591
69	623	478	601
70	889	543	499
71	698	466	404
72	640	394	172
73	603	461	59
74	544	390	109
75	530	365	148
76	502	409	450
77	511	523	512
78	525	532	465
79	548	576	376
80	563	623	374
81	471	470	171
82	491	449	226
83	514	468	308
84	533	496	323
85	538	508	320
86	540	513	319
87	526	502	311
88	531	510	314
89	526	499	314
90	523	500	313
91	528	505	308
92	526	505	313
93	531	511	323
94	517	504	311
95	524	506	307
96	525	507	316
97	527	505	319
98	529	511	315
99	527	506	309
100	531	508	313
101	527	506	317
102	523	505	318
103	525	507	310
104	529	508	313
105	530	509	317
106	526	505	313
107	529	512	315
108	529	510	315
109	527	507	318
110	530	509	317
111	527	519	323
112	647	655	229
113	503	397	42
114	540	234	120
115	465	345	374
116	405	459	477
117	472	468	507
118	753	370	311
119	908	336	232
120	785	515	154
121	491	461	164
122	517	535	491
123	548	540	332
124	680	603	343
125	597	497	482
126	596	532	470
127	733	548	323
128	840	601	247
129	835	635	90
130	759	668	186
131	703	600	326
132	589	568	466
133	527	557	494
134	558	514	571
135	561	399	586
136	493	422	743
137	620	397	687
138	628	318	723
139	547	395	866
140	588	345	835
141	520	429	649
142	491	543	524
143	466	669	442
144	483	587	634
145	411	594	609
146	606	690	939
147	527	566	625
148	455	505	724
149	536	439	990
150	453	416	1017
151	453	403	855
152	518	457	733
153	569	466	724
154	587	477	584
155	562	571	362
156	537	603	411
157	496	601	406
158	480	549	465
159	457	354	754
160	288	294	746
161	439	273	906
162	533	326	965
163	502	314	951
164	504	265	899
165	543	184	869
166	491	307	650
167	492	441	491
168	505	549	322
169	525	603	322
170	532	576	411
171	467	515	506
172	407	316	739
173	474	185	848
174	862	199	1023
175	631	191	878
176	582	194	825
177	475	369	616
178	477	436	560
179	398	382	715
180	283	357	626
181	289	365	708
182	333	401	840
183	396	348	838
184	711	185	794
185	780	365	814
186	705	474	805
187	613	531	751
188	622	532	693
189	611	465	763
190	631	238	1022
191	387	327	743
192	292	310	707
193	220	377	602
194	344	341	759
195	389	396	800
196	262	543	622
197	248	441	699
198	931	218	1021
199	556	535	796
200	653	542	681
201	544	513	747
202	54	378	785
203	99	452	876
204	504	413	772
205	674	551	555
206	650	569	535
207	511	539	432
208	463	556	447
209	319	454	688
210	268	466	747
211	204	405	919
212	273	388	914
213	450	397	863
214	620	486	580
215	613	541	501
216	646	559	499
217	556	531	539
218	314	425	842
219	622	312	1022
220	741	358	985
221	716	386	747
222	577	404	615
223	618	465	497
224	622	526	464
225	620	437	604
226	257	150	827
227	168	160	955
228	211	234	857
229	313	279	655
230	502	439	481
231	522	533	518
232	454	528	473
233	466	471	701
234	717	347	1021
