50	523	530	723
51	524	531	723
52	524	531	724
53	524	530	723
54	523	530	723
55	524	531	723
56	523	530	723
57	524	530	723
58	524	530	723
59	524	530	723
60	524	530	723
61	524	531	723
62	524	531	724
63	523	531	722
64	523	530	723
65	524	530	723
66	523	530	722
67	523	530	723
68	524	531	723
69	523	530	723
70	524	530	723
71	524	530	723
72	524	530	723
73	524	530	724
74	524	530	723
75	524	531	723
76	524	530	723
77	523	530	723
78	524	530	723
79	524	530	723
80	524	530	723
81	524	530	723
82	524	531	723
83	524	530	723
84	524	530	723
85	524	530	724
86	524	530	723
87	523	530	723
88	523	531	723
89	524	530	723
90	523	531	723
91	524	530	723
92	524	530	723
93	524	530	723
94	524	530	723
95	524	530	723
96	524	530	724
97	523	529	724
98	524	530	723
99	524	530	723
100	523	531	724
101	523	530	723
102	524	529	723
103	524	531	723
104	524	530	723
105	523	530	723
106	523	531	723
107	524	530	723
108	524	530	723
109	524	530	723
110	524	530	723
111	523	530	723
112	523	530	723
113	524	530	723
114	524	531	723
115	524	530	723
116	524	530	724
117	524	531	723
118	523	531	723
119	523	530	723
120	523	531	723
121	523	530	723
122	523	530	724
123	523	531	723
124	523	530	723
125	523	531	723
126	523	529	724
127	524	530	724
128	524	531	723
129	524	531	723
130	524	531	723
131	523	530	723
132	523	530	723
133	524	530	722
134	524	531	723
135	524	530	723
136	524	531	723
137	524	530	722
138	523	530	723
139	523	530	723
140	523	531	723
141	524	531	723
142	523	530	723
143	523	530	723
144	523	531	723
145	524	530	723
146	524	530	723
147	523	530	723
148	524	531	723
149	524	530	723
150	524	530	723
151	523	530	723
152	523	530	723
153	524	530	723
154	524	530	723
155	524	530	723
156	523	531	723
157	524	531	723
158	523	530	723
159	523	530	723
160	524	531	723
161	523	530	724
162	524	530	723
163	524	530	723
164	524	530	723
165	524	530	723
166	524	530	723
167	524	530	723
168	523	530	723
169	523	530	723
170	524	530	723
171	523	530	723
172	524	530	723
173	524	530	723
174	524	530	723
175	524	530	723
176	524	530	724
177	524	531	723
178	524	530	723
179	524	530	723
180	524	530	722
181	524	531	723
182	523	531	723
183	524	530	723
184	524	531	724
185	524	530	723
186	524	530	723
187	523	530	723
188	524	530	722
189	524	530	723
190	524	530	723
191	523	530	723
192	524	530	723
193	524	531	723
194	523	530	723
195	524	530	723
196	523	530	723
197	524	531	723
198	524	531	723
199	524	530	724
200	524	530	723
201	523	531	723
202	523	531	723
203	523	530	724
204	524	531	723
205	523	530	723
206	524	531	723
207	524	531	724
208	523	530	723
209	524	530	723
210	524	530	723
211	523	530	723
212	524	530	723
213	524	530	723
214	524	530	723
215	524	530	723
216	524	530	723
217	523	530	724
218	524	530	723
219	523	530	724
220	523	530	723
221	524	530	723
222	524	530	723
223	523	531	723
224	524	530	723
225	523	530	723
226	523	530	724
227	523	530	723
228	523	530	723
229	523	530	723
230	524	530	723
231	524	531	724
232	523	530	723
233	524	530	723
234	523	530	723
235	523	531	723
236	524	530	723
237	524	530	723
238	523	530	723
239	524	530	723
240	524	530	723
241	524	530	723
242	524	530	724
243	523	531	723
244	524	531	724
245	523	530	723
246	524	530	723
247	524	531	723
248	524	530	723
249	523	530	724
250	524	530	723
251	524	531	724
252	524	530	723
253	524	530	723
254	524	530	723
255	523	530	723
256	523	530	722
257	523	530	723
258	523	530	723
259	523	530	723
260	524	530	723
261	523	530	723
262	523	530	723
263	523	531	723
264	524	530	723
265	523	531	723
266	523	531	723
267	524	530	723
268	524	530	722
269	524	530	723
270	523	530	723
271	523	531	723
272	523	530	723
273	524	530	723
274	523	531	723
275	523	530	723
276	523	530	723
277	524	530	723
278	523	531	723
279	524	530	723
280	523	531	723
281	523	530	723
282	524	530	723
283	524	531	723
284	524	530	723
285	523	530	723
286	524	530	723
287	524	530	723
288	523	530	723
289	524	530	723
290	523	530	723
291	523	530	723
292	524	530	723
293	523	530	723
294	524	531	723
295	524	530	723
296	524	531	723
297	523	530	724
298	524	530	723
299	524	530	723
300	524	530	723
301	524	530	723
302	523	530	723
303	523	530	723
304	524	530	723
305	524	530	723
306	524	531	723
307	524	530	723
308	523	530	724
309	524	530	723
310	523	531	723
311	524	531	723
312	524	530	723
