1,8364,8374,11580
2,8366,8375,11580
3,8367,8377,11581
4,8371,8377,11575
5,8369,8374,11573
6,8369,8377,11576
7,8368,8375,11578
8,8367,8371,11581
9,8366,8368,11587
10,8366,8365,11585
11,8367,8363,11585
12,8364,8362,11585
13,8366,8366,11588
14,8365,8366,11582
15,8361,8372,11575
16,8361,8374,11576
17,8364,8376,11575
18,8365,8379,11573
19,8364,8379,11577
20,8366,8378,11576
21,8364,8376,11576
22,8364,8377,11578
23,8364,8377,11578
24,8364,8379,11576
25,8364,8376,11577
26,8363,8374,11576
27,8361,8370,11576
28,8363,8371,11578
29,8368,8372,11575
30,8367,8373,11574
31,8367,8372,11574
32,8364,8371,11578
33,8364,8371,11580
34,8367,8374,11576
35,8367,8375,11575
36,8366,8374,11575
37,8365,8370,11575
38,8366,8372,11574
39,8367,8373,11571
40,8366,8374,11571
41,8365,8377,11571
42,8364,8375,11572
43,8365,8375,11573
44,8364,8376,11581
45,8364,8373,11582
46,8365,8375,11577
47,8366,8371,11575
48,8366,8366,11573
49,8366,8368,11573
50,8366,8365,11574
51,8368,8366,11574
52,8367,8368,11574
53,8366,8368,11574
54,8365,8370,11576
55,8365,8370,11573
56,8363,8370,11571
57,8363,8371,11571
58,8363,8373,11572
59,8363,8378,11575
60,8363,8382,11574
61,8360,8378,11574
62,8364,8377,11571
63,8365,8377,11573
64,8365,8380,11575
65,8363,8379,11575
66,8364,8377,11578
67,8365,8378,11580
68,8367,8376,11584
69,8368,8374,11585
70,8369,8374,11585
71,8368,8373,11579
72,8369,8373,11580
73,8367,8375,11578
74,8367,8374,11579
75,8366,8372,11580
76,8366,8375,11582
77,8365,8375,11581
78,8363,8372,11578
79,8362,8374,11582
80,8364,8373,11582
81,8361,8373,11582
82,8362,8373,11579
83,8363,8375,11575
84,8363,8373,11575
85,8366,8375,11575
86,8364,8374,11573
87,8364,8376,11576
88,8365,8378,11580
89,8361,8378,11577
90,8363,8376,11577
91,8366,8375,11578
92,8370,8375,11576
93,8366,8374,11579
94,8366,8371,11580
95,8367,8370,11579
96,8367,8372,11577
97,8366,8372,11575
98,8366,8374,11580
99,8363,8373,11579
100,8364,8375,11579
101,8364,8376,11583
102,8360,8376,11584
103,8366,8374,11579
104,8366,8373,11578
105,8364,8374,11577
106,8363,8373,11572
107,8364,8373,11574
108,8364,8373,11574
109,8363,8374,11575
110,8361,8373,11575
111,8360,8373,11575
112,8362,8375,11576
