1,8790,5085,8107
2,8786,5088,8106
3,8785,5088,8106
4,8783,5088,8107
5,8783,5084,8107
6,8781,5080,8106
7,8781,5078,8101
8,8784,5071,8101
9,8785,5071,8098
10,8785,5067,8098
11,8787,5055,8093
12,8788,5047,8085
13,8788,5042,8080
14,8789,5041,8080
15,8790,5041,8078
16,8790,5042,8079
17,8789,5043,8075
18,8787,5044,8076
19,8785,5042,8076
20,8784,5042,8069
21,8784,5041,8063
22,8784,5042,8062
23,8780,5046,8054
24,8777,5046,8054
25,8775,5049,8054
26,8777,5049,8051
27,8777,5048,8044
28,8777,5046,8038
29,8776,5046,8036
30,8776,5044,8036
31,8776,5044,8035
32,8776,5039,8036
33,8771,5035,8028
34,8772,5026,8023
35,8772,5015,8021
36,8774,5007,8021
37,8776,5007,8013
38,8776,4997,8009
39,8778,4985,8006
40,8783,4970,8002
41,8787,4957,8002
42,8789,4957,8000
43,8789,4948,8000
44,8792,4936,7997
45,8796,4925,7997
46,8796,4918,7993
47,8798,4916,7993
48,8797,4916,7993
49,8797,4912,7989
50,8797,4904,7990
51,8792,4900,7988
52,8793,4898,7988
53,8793,4898,7986
54,8793,4898,7983
55,8795,4897,7985
56,8791,4902,7988
57,8788,4908,7992
58,8788,4911,7992
59,8787,4911,7992
60,8787,4916,7992
61,8790,4919,7995
62,8786,4922,7994
63,8788,4926,7994
64,8786,4926,7994
65,8786,4927,7996
66,8781,4929,8002
67,8784,4930,8007
68,8783,4928,8007
69,8782,4932,8007
70,8782,4932,8009
71,8782,4936,8010
72,8782,4937,8015
73,8777,4941,8020
74,8775,4945,8020
75,8768,4945,8023
76,8768,4947,8030
77,8767,4953,8031
78,8765,4960,8031
79,8769,4964,8030
80,8772,4967,8030
81,8772,4967,8035
82,8772,4969,8038
83,8770,4970,8045
84,8769,4972,8043
85,8766,4971,8043
86,8769,4971,8047
87,8769,4972,8053
88,8765,4972,8054
89,8765,4970,8054
90,8766,4963,8056
91,8767,4955,8056
92,8774,4955,8056
93,8774,4944,8055
94,8778,4934,8058
95,8780,4926,8060
96,8782,4918,8060
97,8783,4918,8063
98,8783,4912,8063
99,8786,4900,8065
100,8786,4889,8070
101,8786,4884,8070
102,8788,4880,8070
103,8787,4880,8071
104,8787,4876,8074
105,8790,4873,8077
106,8791,4867,8084
107,8791,4862,8084
108,8794,4862,8086
109,8794,4859,8087
110,8798,4857,8092
111,8797,4856,8093
112,8796,4855,8090
113,8794,4858,8090
114,8791,4858,8091
115,8791,4864,8095
116,8793,4878,8102
117,8790,4892,8104
118,8789,4903,8104
119,8784,4903,8107
120,8782,4917,8112
121,8782,4927,8114
122,8777,4932,8120
123,8777,4943,8121
124,8777,4946,8121
125,8776,4946,8123
126,8776,4953,8122
127,8777,4957,8126
128,8778,4959,8132
129,8775,4960,8132
130,8775,4960,8136
131,8774,4963,8138
132,8774,4965,8139
133,8774,4960,8142
134,8775,4954,8139
135,8779,4949,8139
136,8779,4949,8141
137,8779,4943,8144
138,8782,4940,8145
139,8781,4935,8142
140,8785,4938,8142
141,8788,4938,8145
142,8787,4937,8145
143,8787,4934,8146
144,8788,4938,8147
145,8789,4940,8149
146,8786,4941,8149
147,8787,4941,8149
148,8787,4942,8151
149,8782,4944,8151
150,8781,4942,8149
151,8780,4935,8149
152,8779,4935,8149
153,8779,4933,8145
154,8779,4928,8146
155,8779,4921,8142
156,8781,4918,8149
157,8784,4916,8149
158,8784,4916,8153
159,8784,4912,8152
160,8788,4911,8151
161,8788,4911,8145
162,8787,4911,8145
163,8788,4911,8145
164,8785,4909,8138
165,8785,4909,8131
166,8786,4907,8128
167,8789,4902,8125
168,8789,4898,8125
169,8786,4898,8125
170,8786,4898,8125
171,8786,4897,8121
172,8783,4893,8119
173,8784,4888,8119
174,8787,4888,8118
175,8788,4887,8113
176,8788,4884,8109
177,8796,4878,8107
178,8796,4869,8104
179,8802,4862,8104
180,8804,4862,8094
181,8804,4856,8085
182,8809,4847,8085
183,8805,4838,8087
184,8808,4830,8087
185,8810,4830,8083
186,8813,4829,8076
187,8813,4825,8071
188,8816,4821,8073
189,8817,4819,8073
190,8819,4813,8073
191,8819,4813,8065
192,8819,4806,8057
193,8823,4793,8058
194,8825,4786,8058
