1,8640,10810,6966
2,8671,10756,6966
3,8671,10756,7010
4,8702,10704,7015
5,8724,10704,7015
6,8724,10693,6993
7,8742,10692,6964
8,8764,10692,6964
9,8764,10676,6950
10,8791,10644,6956
11,8812,10644,6956
12,8812,10668,6954
13,8819,10728,6961
14,8811,10728,6961
15,8811,10769,6954
16,8796,10768,6954
17,8765,10768,6923
18,8765,10751,6891
19,8715,10749,6891
20,8715,10749,6856
21,8653,10771,6812
22,8589,10784,6812
23,8589,10784,6774
24,8527,10801,6708
25,8461,10810,6708
26,8461,10810,6630
27,8392,10835,6538
28,8329,10864,6538
29,8329,10864,6472
30,8270,10882,6422
31,8209,10882,6422
32,8209,10930,6364
33,8147,10978,6299
34,8094,10978,6299
35,8094,11015,6235
36,8042,11035,6172
37,8001,11035,6172
38,8001,11040,6109
39,7969,11043,6067
40,7940,11043,6067
41,7940,11045,6035
42,7908,11079,6035
43,7892,11079,5970
44,7892,11111,5905
45,7869,11082,5905
46,7869,11082,5866
47,7846,11029,5837
48,7823,10972,5837
49,7823,10972,5821
50,7798,10932,5790
51,7769,10938,5790
52,7769,10938,5735
53,7768,10958,5691
54,7765,10958,5691
55,7765,10961,5654
56,7762,10964,5630
57,7754,10964,5630
58,7754,10970,5602
59,7752,10945,5582
60,7759,10945,5582
61,7759,10935,5565
62,7767,10940,5547
63,7781,10940,5547
64,7781,10931,5533
65,7812,10896,5533
66,7848,10896,5514
67,7848,10874,5492
68,7905,10877,5492
69,7905,10877,5482
70,7975,10890,5484
71,8053,10879,5484
72,8053,10879,5497
73,8142,10857,5512
74,8233,10813,5512
75,8233,10813,5528
76,8334,10785,5555
77,8435,10786,5555
78,8435,10786,5583
79,8538,10748,5586
80,8645,10748,5586
81,8645,10714,5567
82,8732,10628,5532
83,8818,10628,5532
84,8818,10523,5481
85,8897,10421,5433
86,8972,10421,5433
87,8972,10327,5370
88,9052,10228,5302
89,9120,10228,5302
90,9120,10127,5225
91,9180,10034,5225
92,9237,10034,5166
93,9237,9974,5125
94,9285,9906,5125
95,9285,9906,5075
96,9320,9828,5021
97,9343,9828,5021
98,9343,9762,4984
99,9357,9717,4984
100,9357,9717,4963
101,9361,9677,4936
102,9347,9677,4936
103,9347,9617,4879
104,9330,9546,4879
105,9307,9546,4806
106,9307,9532,4758
107,9282,9521,4758
108,9282,9521,4715
109,9255,9507,4681
110,9233,9507,4681
111,9233,9490,4642
112,9200,9466,4642
113,9200,9466,4611
114,9175,9452,4593
115,9154,9452,4593
116,9154,9434,4596
117,9147,9424,4596
118,9147,9424,4602
119,9140,9426,4635
120,9119,9426,4635
121,9119,9416,4654
122,9115,9414,4654
123,9119,9414,4647
124,9119,9430,4637
125,9132,9442,4637
126,9132,9442,4632
127,9151,9425,4617
128,9174,9425,4617
129,9174,9367,4598
130,9166,9278,4598
131,9166,9278,4595
132,9173,9216,4582
133,9193,9216,4582
134,9193,9174,4568
135,9226,9143,4568
136,9226,9143,4587
137,9282,9109,4626
138,9338,9109,4626
139,9338,9103,4684
140,9417,9102,4739
141,9520,9102,4739
142,9520,9121,4820
143,9632,9157,4820
144,9632,9157,4923
145,9745,9151,5011
146,9842,9151,5011
147,9842,9099,5103
148,9929,9038,5103
149,9929,9038,5213
150,10012,8994,5308
151,10086,8994,5308
152,10086,8928,5355
153,10148,8857,5383
154,10190,8857,5383
155,10190,8790,5412
156,10226,8718,5422
157,10254,8718,5422
158,10254,8656,5435
159,10270,8595,5435
160,10280,8595,5448
161,10280,8559,5479
162,10271,8540,5479
163,10262,8540,5512
164,10262,8535,5530
165,10230,8559,5530
166,10230,8559,5558
167,10185,8607,5585
168,10142,8644,5585
169,10142,8644,5571
170,10116,8652,5530
171,10111,8617,5530
172,10111,8617,5454
173,10086,8548,5372
174,10077,8548,5372
175,10077,8483,5256
176,10078,8395,5108
177,10070,8395,5108
178,10070,8299,4984
179,10066,8221,4907
180,10069,8221,4907
181,10069,8166,4845
182,10061,8106,4789
183,10038,8106,4789
184,10038,8062,4758
185,10007,8022,4758
186,9966,8022,4756
187,9966,7994,4785
188,9932,7973,4785
189,9932,7973,4823
190,9905,7959,4875
191,9880,7959,4875
192,9880,7947,4964
193,9860,7913,4964
194,9860,7913,5054
195,9844,7891,5144
196,9837,7891,5144
197,9837,7874,5244
198,9840,7845,5244
199,9840,7845,5305
200,9837,7814,5337
201,9822,7814,5337
202,9822,7771,5406
203,9797,7716,5499
204,9778,7716,5499
205,9778,7683,5610
206,9776,7671,5610
207,9776,7671,5726
208,9762,7647,5802
209,9740,7647,5802
210,9740,7629,5844
211,9728,7613,5844
212,9728,7613,5858
213,9725,7648,5901
214,9742,7648,5901
215,9742,7669,5980
216,9755,7677,5980
217,9755,7677,6091
218,9770,7689,6210
219,9780,7689,6210
220,9780,7690,6287
221,9783,7684,6324
222,9780,7684,6324
223,9780,7640,6322
224,9777,7581,6322
225,9777,7581,6301
226,9788,7505,6271
227,9812,7505,6271
228,9812,7422,6224
229,9826,7337,6224
230,9826,7337,6168
231,9839,7254,6127
232,9846,7254,6127
233,9846,7172,6106
234,9863,7097,6106
235,9863,7097,6105
236,9887,7029,6111
237,9916,6967,6111
238,9916,6967,6131
239,9957,6911,6164
240,10000,6911,6164
241,10000,6865,6199
242,10030,6828,6199
243,10030,6828,6224
244,10052,6793,6246
245,10067,6759,6246
246,10067,6759,6254
247,10075,6709,6268
248,10110,6593,6268
249,10110,6593,6288
250,10109,6549,6254
251,10088,6544,6254
252,10088,6544,6181
253,10085,6527,6110
254,10105,6527,6110
255,10105,6487,6055
256,10129,6427,6013
257,10150,6427,6013
258,10150,6349,5976
259,10166,6268,5936
260,10183,6268,5936
261,10183,6200,5905
262,10202,6146,5888
263,10244,6146,5888
264,10244,6061,5907
265,10278,6019,5907
266,10278,6019,5914
267,10278,6055,5892
268,10276,6110,5892
269,10276,6110,5868
270,10291,6155,5858
271,10302,6179,5858
272,10302,6179,5849
273,10313,6172,5836
274,10318,6140,5836
275,10318,6140,5812
276,10319,6091,5790
277,10340,5989,5790
278,10340,5989,5792
279,10338,5950,5758
280,10300,5950,5758
281,10300,5965,5707
282,10284,5981,5680
283,10284,5981,5680
284,10284,5992,5697
285,10296,5974,5755
286,10303,5974,5755
287,10303,5935,5830
288,10284,5943,5830
289,10275,5943,5875
290,10275,5965,5902
291,10275,5977,5902
292,10275,5977,5927
293,10282,5978,5954
294,10289,5964,5954
295,10289,5964,5984
296,10304,5934,6007
297,10318,5905,6007
298,10318,5905,6012
299,10330,5863,6023
300,10343,5818,6023
301,10343,5818,6039
302,10349,5795,6063
303,10343,5795,6063
304,10343,5786,6091
305,10327,5776,6126
306,10310,5776,6126
307,10310,5783,6162
308,10288,5803,6200
309,10265,5803,6200
310,10265,5820,6236
311,10239,5845,6262
312,10202,5845,6262
313,10202,5879,6269
314,10159,5929,6269
315,10109,5929,6277
316,10109,5974,6285
317,10079,5974,6285
318,10079,5974,6304
319,10055,5952,6310
320,10019,5932,6310
321,10019,5932,6309
322,9982,5928,6314
323,9947,5921,6314
324,9947,5921,6331
325,9908,5908,6354
326,9870,5908,6354
327,9870,5903,6378
328,9832,5915,6378
329,9832,5915,6389
330,9798,5931,6396
331,9774,5931,6396
332,9774,5938,6404
333,9763,5928,6404
334,9763,5928,6412
335,9761,5895,6417
336,9758,5895,6417
337,9758,5849,6427
338,9760,5801,6427
339,9760,5801,6444
340,9763,5761,6472
341,9762,5722,6472
342,9762,5722,6507
343,9780,5620,6566
344,9812,5620,6566
345,9812,5516,6634
346,9821,5477,6634
347,9821,5477,6683
348,9815,5519,6720
349,9797,5519,6720
350,9797,5605,6765
351,9788,5691,6765
352,9788,5691,6830
353,9779,5764,6912
354,9775,5764,6912
355,9775,5797,6999
356,9777,5783,6999
357,9777,5783,7078
358,9792,5719,7140
359,9814,5623,7140
360,9814,5623,7185
361,9840,5503,7204
362,9877,5503,7204
363,9877,5394,7188
364,9876,5409,7188
365,9876,5409,7163
366,9864,5475,7126
367,9857,5475,7126
368,9857,5551,7098
369,9885,5489,7098
370,9885,5489,7099
371,9938,5369,7101
372,9940,5369,7101
373,9940,5355,7111
374,9930,5385,7111
375,9930,5385,7089
376,9936,5374,7092
377,9983,5256,7092
378,9983,5256,7103
379,10023,5228,7101
380,10026,5228,7101
381,10026,5284,7094
382,10057,5269,7094
383,10100,5269,7089
384,10100,5250,7078
385,10112,5314,7078
386,10111,5314,7089
387,10111,5401,7116
388,10142,5376,7116
389,10142,5376,7122
390,10165,5392,7122
391,10152,5461,7122
392,10152,5461,7114
393,10148,5488,7110
394,10164,5442,7110
395,10164,5442,7112
396,10190,5335,7121
397,10226,5335,7121
398,10226,5194,7126
399,10258,5062,7095
400,10279,5062,7095
401,10279,4986,7057
402,10282,4981,7026
403,10282,4981,7026
404,10282,5001,7022
405,10283,5018,7051
406,10288,5018,7051
407,10288,5019,7107
408,10286,5018,7107
409,10284,5018,7176
410,10284,5008,7243
411,10283,4989,7243
412,10283,4989,7304
413,10280,4957,7367
414,10274,4928,7367
415,10274,4928,7426
416,10262,4924,7473
417,10222,5059,7473
418,10222,5059,7491
419,10191,5086,7591
420,10217,4949,7591
421,10217,4949,7719
422,10259,4847,7724
423,10280,4847,7724
424,10280,4841,7730
425,10257,5005,7768
426,10189,5005,7768
427,10189,5417,7844
428,10111,5559,8041
429,10083,5559,8041
430,10083,5456,8258
431,10089,5341,8422
432,10097,5341,8422
433,10097,5350,8576
434,10093,5456,8576
435,10087,5456,8703
436,10087,5579,8790
437,10077,5703,8790
438,10077,5703,8846
439,10054,5863,8909
440,10020,6017,8909
441,10020,6017,8973
442,10010,6119,9013
443,10013,6167,9013
444,10013,6167,9018
445,10010,6157,9009
446,10006,6054,9009
447,10006,6054,8984
448,10019,5886,8946
449,10026,5886,8946
450,10026,5744,8903
451,9992,5606,8859
452,9959,5606,8859
453,9959,5435,8809
454,9927,5305,8809
455,9927,5305,8759
456,9931,5285,8658
457,9971,5285,8658
458,9971,5351,8569
459,9977,5405,8569
460,9977,5405,8573
461,9952,5415,8595
462,9932,5415,8595
463,9932,5455,8625
464,9919,5462,8642
465,9875,5462,8642
466,9875,5451,8696
467,9820,5426,8696
468,9820,5426,8758
469,9782,5414,8824
470,9752,5414,8824
471,9752,5434,8925
472,9732,5462,8925
473,9732,5462,9056
474,9712,5526,9191
475,9704,5526,9191
476,9704,5648,9320
477,9711,5782,9320
478,9711,5782,9437
479,9707,5895,9561
480,9695,5895,9561
481,9695,5997,9668
482,9686,6089,9740
483,9683,6089,9740
484,9683,6150,9804
485,9668,6190,9804
486,9668,6190,9893
487,9631,6203,9989
488,9591,6203,9989
489,9591,6198,10044
490,9568,6193,10044
491,9524,6193,10060
492,9524,6172,10054
493,9491,6177,10054
494,9491,6177,10028
495,9484,6218,9971
496,9481,6258,9971
497,9481,6258,9895
498,9490,6282,9801
499,9518,6282,9801
500,9518,6288,9720
501,9560,6299,9720
502,9560,6299,9669
503,9600,6281,9625
504,9625,6281,9625
505,9625,6241,9597
506,9640,6173,9597
507,9640,6173,9562
508,9652,6092,9559
509,9668,6092,9559
510,9668,6010,9572
511,9683,5935,9578
512,9682,5935,9578
513,9682,5851,9597
514,9676,5783,9597
515,9676,5783,9631
516,9692,5747,9677
517,9771,5747,9677
518,9771,5748,9734
519,9857,5818,9734
520,9857,5818,9761
521,9908,5893,9734
522,9920,5893,9734
523,9920,5942,9680
524,9921,5970,9680
525,9921,5970,9630
526,9910,5955,9562
527,9894,5955,9562
528,9894,5894,9498
529,9878,5806,9470
530,9879,5806,9470
531,9879,5731,9475
532,9889,5662,9475
533,9889,5662,9499
534,9902,5602,9543
535,9911,5602,9543
536,9911,5547,9574
537,9927,5582,9574
538,9927,5582,9574
539,9948,5676,9538
540,9964,5676,9538
541,9964,5767,9512
542,9971,5870,9512
543,9971,5870,9508
544,9986,5990,9468
545,9981,5990,9468
546,9981,6132,9334
547,9981,6224,9272
548,10017,6224,9272
549,10017,6317,9207
550,10054,6363,9207
551,10054,6363,9118
552,10082,6370,9010
553,10101,6371,9010
554,10101,6371,8971
555,10153,6383,8947
556,10205,6324,8947
557,10205,6324,9007
558,10269,6322,9075
559,10294,6295,9075
560,10294,6295,9113
561,10294,6204,9170
562,10302,6204,9170
563,10302,6149,9254
564,10325,6067,9340
565,10373,6067,9340
566,10373,5994,9429
567,10395,5940,9529
568,10411,5940,9529
569,10411,5959,9594
570,10445,5979,9594
571,10494,5979,9605
572,10494,5986,9630
573,10548,5973,9630
574,10605,5973,9676
575,10605,6009,9672
576,10676,6122,9672
577,10676,6122,9604
578,10735,6164,9470
579,10798,6134,9470
580,10798,6134,9338
581,10880,6038,9206
582,10973,5936,9206
583,10973,5936,9115
584,11062,5885,9106
585,11139,5885,9106
586,11139,5905,9123
587,11236,6017,9159
588,11319,6017,9159
589,11319,6254,9102
590,11361,6502,9064
591,11389,6502,9064
592,11389,6687,9076
593,11413,6780,9094
594,11422,6780,9094
595,11422,6769,9151
596,11434,6703,9151
597,11434,6703,9220
598,11434,6597,9284
599,11405,6573,9284
600,11405,6573,9283
601,11399,6625,9216
602,11420,6608,9216
603,11420,6608,9203
604,11449,6593,9234
605,11475,6604,9234
606,11475,6604,9268
607,11484,6651,9253
608,11477,6659,9253
609,11477,6659,9191
610,11478,6640,9093
611,11472,6640,9093
612,11472,6574,9016
613,11474,6384,8999
614,11490,6384,8999
615,11490,6096,9000
616,11518,5750,9019
617,11527,5750,9019
618,11527,5383,9075
619,11537,5191,9050
620,11535,5191,9050
621,11535,5118,8984
622,11528,5235,8984
623,11536,5235,8917
624,11536,5387,8861
625,11577,5613,8861
626,11577,5613,8780
627,11654,5912,8680
628,11751,6230,8680
629,11751,6230,8625
630,11848,6411,8679
631,11904,6456,8679
632,11904,6456,8759
633,11927,6507,8756
634,11903,6556,8756
635,11903,6556,8722
636,11855,6600,8702
637,11780,6600,8702
638,11780,6609,8659
639,11702,6626,8603
640,11629,6626,8603
641,11629,6600,8534
642,11580,6557,8476
643,11574,6557,8476
644,11574,6519,8393
645,11586,6488,8393
646,11589,6488,8267
647,11589,6463,8184
648,11678,6502,8184
649,11677,6502,8032
650,11677,6338,7973
651,11629,6074,7973
652,11629,6074,7970
653,11544,5790,8001
654,11469,5579,8001
655,11469,5579,8113
656,11484,5537,8230
657,11507,5620,8230
658,11507,5620,8279
659,11551,5801,8234
660,11624,5801,8234
661,11624,6014,8108
662,11693,6204,7963
663,11772,6204,7963
664,11772,6374,7767
665,11842,6450,7570
666,11815,6450,7570
667,11815,6393,7465
668,11746,6283,7426
669,11755,6283,7426
670,11755,6200,7378
671,11740,6070,7378
672,11687,6070,7431
673,11687,5883,7556
674,11603,5688,7556
675,11603,5688,7652
676,11550,5573,7710
677,11491,5513,7710
678,11491,5513,7756
679,11447,5512,7773
680,11425,5572,7773
681,11425,5572,7755
682,11442,5686,7708
683,11470,5807,7708
684,11470,5807,7633
685,11488,5910,7528
686,11484,5910,7528
687,11484,5981,7408
688,11470,6017,7316
689,11412,6017,7316
690,11412,5996,7272
691,11315,5940,7268
692,11205,5940,7268
693,11205,5897,7300
694,11089,5891,7348
695,10974,5891,7348
696,10974,5909,7377
697,10868,5943,7377
698,10779,5943,7356
699,10779,5969,7278
700,10722,5972,7278
701,10722,5972,7166
702,10693,5937,7042
703,10680,5871,7042
704,10680,5871,6930
705,10698,5786,6838
706,10724,5697,6838
707,10724,5697,6761
708,10750,5611,6699
709,10772,5611,6699
710,10772,5530,6648
711,10778,5447,6618
712,10765,5447,6618
713,10765,5369,6603
714,10771,5339,6583
715,10808,5339,6583
716,10808,5328,6566
717,10825,5273,6498
718,10779,5273,6498
719,10779,5203,6363
720,10762,5124,6363
721,10775,5124,6244
722,10775,5003,6187
723,10785,4874,6187
724,10785,4874,6167
725,10780,4786,6142
726,10766,4760,6142
727,10766,4760,6094
728,10753,4775,6053
